name,date,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_week_Monday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_Thursday,tavg,SALES
"Dallas, TX",2022-02-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.13382210052116,17425.93229
"Dallas, TX",2022-02-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.65692076671672,20922.09326
"Dallas, TX",2022-02-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.008214822012185,17222.95611
"Dallas, TX",2022-02-21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.50048582280718,11163.74458
"Dallas, TX",2022-02-22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.38768660012366,33382.69542
"Dallas, TX",2022-02-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.1748962105821,20104.8325
"Dallas, TX",2022-02-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.72104937726349,
"Dallas, TX",2022-02-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.090274710714596,20201.19042
"Dallas, TX",2022-02-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46.01846126667255,8501.248611
"Dallas, TX",2022-03-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57.20591322155382,13909.25486
"Dallas, TX",2022-03-02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60.30044797132984,12636.86271
"Dallas, TX",2022-03-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63.97520798668885,17913.09875
"Dallas, TX",2022-03-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.13565851785486,16269.94486
"Dallas, TX",2022-03-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44.44095737872776,9185.772083
"Dallas, TX",2022-03-08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41.15301420709074,16204.05125
"Dallas, TX",2022-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,46.37504159733776,17174.18021
"Dallas, TX",2022-03-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53.3377447843338,19560.8475
"Dallas, TX",2022-03-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.09143734800973,16513.54542
"Dallas, TX",2022-03-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,61.46089850249584,8923.527778
"Dallas, TX",2022-03-15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,60.68726481505183,16544.52806
"Dallas, TX",2022-03-16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62.814757455522845,15646.24465
"Dallas, TX",2022-03-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68.03678484576986,17150.85236
"Dallas, TX",2022-03-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.55977217458082,16760.27764
"Dallas, TX",2022-03-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65.90929220529885,9107.574167
"Dallas, TX",2022-03-22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,53.9179700499168,20138.27694
"Dallas, TX",2022-03-23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54.8850121592218,19255.1575
"Dallas, TX",2022-03-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53.5311532061948,20941.40819
"Dallas, TX",2022-03-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61.074081658773835,18054.44111
"Dallas, TX",2022-03-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,74.8060796109049,11235.10944
"Dallas, TX",2022-03-29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,77.32038909509792,21654.16194
"Dallas, TX",2022-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64.74884167413285,19697.85083
"Dallas, TX",2022-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,56.43227953410981,23003.14347
"Dallas, TX",2022-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.34416767922235,19754.17708
"Dallas, TX",2022-04-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,71.86652490886999,10464.35889
"Dallas, TX",2022-04-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,75.09198055893074,20008.58139
"Dallas, TX",2022-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,68.45133657351154,19337.43431
"Dallas, TX",2022-04-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60.862029161603886,22434.8525
"Dallas, TX",2022-04-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.826306196840825,18487.65792
"Dallas, TX",2022-04-11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,79.26609963547995,10589.05472
"Dallas, TX",2022-04-12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,76.0406439854192,19798.14944
"Dallas, TX",2022-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,73.57411907654922,19701.51069
"Dallas, TX",2022-04-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,62.19015795868772,20898.57889
"Dallas, TX",2022-04-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.58973268529768,19713.98819
"Dallas, TX",2022-04-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,62.000425273390036,11680.05514
"Dallas, TX",2022-04-19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,63.708019441069254,19807.67361
"Dallas, TX",2022-04-20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,76.60984204131228,19346.85917
"Dallas, TX",2022-04-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,78.88663426488456,22643.54431
"Dallas, TX",2022-04-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.07636695018225,18379.14174
"Dallas, TX",2022-04-25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,64.08748481166464,10075.28486
"Dallas, TX",2022-04-26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,62.37989064398541,22261.32792
"Dallas, TX",2022-04-27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65.79507897934386,19393.86292
"Dallas, TX",2022-04-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,73.19465370595383,21113.68417
"Dallas, TX",2022-04-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.55850546780074,20754.28333
"Dallas, TX",2022-05-02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,77.5150530310402,12931.02417
"Dallas, TX",2022-05-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,62.56438649411307,22266.75486
"Dallas, TX",2022-05-04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,73.59050306509683,23407.93875
"Dallas, TX",2022-05-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73.59050306509683,24317.23014
"Dallas, TX",2022-05-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70.4134864259998,19065.96569
"Dallas, TX",2022-05-09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,84.61661963608057,12618.13875
"Dallas, TX",2022-05-10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,83.49531964581105,21529.82958
"Dallas, TX",2022-05-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,81.81336966040675,19791.46944
"Dallas, TX",2022-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,81.25271966527197,22763.66028
"Dallas, TX",2022-05-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,81.25271966527197,21661.35403
"Dallas, TX",2022-05-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,77.88881969446336,11617.73458
"Dallas, TX",2022-05-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,83.30843631409947,23630.33931
"Dallas, TX",2022-05-18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,83.68220297752262,22829.59333
"Dallas, TX",2022-05-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,85.17726963121534,25284.83264
"Dallas, TX",2022-05-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85.73791962635012,24975.58597
"Dallas, TX",2022-05-23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68.54465310888392,17727.90104
"Dallas, TX",2022-05-24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,70.03971976257664,28644.52389
"Dallas, TX",2022-05-25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65.74140313321008,21628.92708
"Dallas, TX",2022-05-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,73.40361973338524,27378.03292
"Dallas, TX",2022-05-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74.33803639194318,24471.76833
"Dallas, TX",2022-05-30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,84.05596964094582,11061.10625
"Dallas, TX",2022-05-31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,85.17726963121534,22412.23903
"Dallas, TX",2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,83.594634558977,21070.78917
"Dallas, TX",2022-06-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,77.37840860404056,23535.88014
"Dallas, TX",2022-06-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.24818570314302,18984.57125
"Dallas, TX",2022-06-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,86.23182132773793,11037.50958
"Dallas, TX",2022-06-07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,85.85508036077208,20841.41292
"Dallas, TX",2022-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,83.02952310852824,18793.69153
"Dallas, TX",2022-06-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,83.594634558977,21825.55694
"Dallas, TX",2022-06-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.79693277818669,19381.85264
"Dallas, TX",2022-06-13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91.69456534874269,12196.96958
"Dallas, TX",2022-06-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.18760148087931,23719.64917
"Dallas, TX",2022-06-15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89.43411954694761,22955.51688
"Dallas, TX",2022-06-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,89.81086051391345,27041.31944
"Dallas, TX",2022-06-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.86900809649885,21827.36583
"Dallas, TX",2022-06-20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,89.43411954694761,12846.45083
"Dallas, TX",2022-06-21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90.56434244784514,27228.05028
"Dallas, TX",2022-06-22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,89.99923099739638,23044.61875
"Dallas, TX",2022-06-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,91.50619486525976,25325.02708
"Dallas, TX",2022-06-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,92.44804728267438,21479.77431
"Dallas, TX",2022-06-27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,84.34811649290869,20513.39708
"Dallas, TX",2022-06-28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,83.02952310852824,29978.87181
"Dallas, TX",2022-06-29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,84.15974600942577,23576.63778
"Dallas, TX",2022-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,86.98530326166963,33546.30014
"Dallas, TX",2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86.64546992721236,21691.13181
"Dallas, TX",2022-07-04,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90.71178968203296,10644.89347
"Dallas, TX",2022-07-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90.52695696590474,19710.09417
"Dallas, TX",2022-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,91.45112054654578,17072.18611
"Dallas, TX",2022-07-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,92.56011684331501,20494.12139
"Dallas, TX",2022-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.56011684331501,18501.75333
"Dallas, TX",2022-07-11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,91.08145511428937,11272.40014
"Dallas, TX",2022-07-12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,90.52695696590474,20709.72097
"Dallas, TX",2022-07-13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92.37528412718683,20983.74403
"Dallas, TX",2022-07-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,88.12413165623802,22243.07903
"Dallas, TX",2022-07-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.30896437236625,19192.51083
"Dallas, TX",2022-07-18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,96.44160388200741,11563.23861
"Dallas, TX",2022-07-19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,96.81126931426382,20517.38611
"Dallas, TX",2022-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,95.33260758523816,14728.68431
"Dallas, TX",2022-07-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,92.0056186949304,26770.03819
"Dallas, TX",2022-07-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89.41796066913551,20088.55972
"Dallas, TX",2022-07-25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.48428042395606,11624.71375
"Dallas, TX",2022-07-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,93.8539458562125,21863.51514
"Dallas, TX",2022-07-27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,93.48428042395606,21516.69833
"Dallas, TX",2022-07-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,92.74494955944324,23336.73181
"Dallas, TX",2022-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.45112054654578,19872.00625
"Dallas, TX",2022-08-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,91.90306577364908,12525.39292
"Dallas, TX",2022-08-02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93.76806598100609,21381.37722
"Dallas, TX",2022-08-03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94.14106602247752,19231.48694
"Dallas, TX",2022-08-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92.27606581512048,21726.33
"Dallas, TX",2022-08-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.58156596027038,20157.47778
"Dallas, TX",2022-08-08,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,93.208565918799,11112.34667
"Dallas, TX",2022-08-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87.2405652552565,20628.35444
"Dallas, TX",2022-08-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83.88356488201386,19973.03681
"Dallas, TX",2022-08-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,87.42706527599219,23387.74958
"Dallas, TX",2022-08-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.10556546261353,17716.52264
"Dallas, TX",2022-08-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,91.34356571144195,11350.27722
"Dallas, TX",2022-08-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,90.41106560776343,20380.66708
"Dallas, TX",2022-08-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91.53006573217766,18889.57681
"Dallas, TX",2022-08-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,77.91556421847136,21290.78694
"Dallas, TX",2022-08-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82.01856467465682,18257.23333
"Dallas, TX",2022-08-22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,77.16956413552856,10075.53653
"Dallas, TX",2022-08-23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,79.59406440509268,19943.17437
"Dallas, TX",2022-08-24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,82.01856467465682,20077.78167
"Dallas, TX",2022-08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,83.32406481980675,21378.24556
"Dallas, TX",2022-08-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,83.88356488201386,17988.31833
"Dallas, TX",2022-08-29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87.05406523452079,17017.78917
"Dallas, TX",2022-08-30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82.39156471612823,25202.88778
"Dallas, TX",2022-08-31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,83.51056484054244,19171.12264
"Dallas, TX",2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,81.48466517594444,27632.27542
"Dallas, TX",2022-09-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,81.29638225255971,23618.48944
"Dallas, TX",2022-09-05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,81.10809932917498,150.0
"Dallas, TX",2022-09-06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84.68547487348475,12359.03861
"Dallas, TX",2022-09-07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,85.81517241379308,21839.71014
"Dallas, TX",2022-09-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,83.5557773331764,19726.23194
"Dallas, TX",2022-09-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80.16668471225137,23584.96681
"Dallas, TX",2022-09-12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,75.27132870424855,11664.69139
"Dallas, TX",2022-09-13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,79.03698717194303,20821.35319
"Dallas, TX",2022-09-14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78.66042132517357,17765.51958
"Dallas, TX",2022-09-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,78.0955725550194,21452.49361
"Dallas, TX",2022-09-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,82.23779686948333,20269.7925
"Dallas, TX",2022-09-19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,86.19173826056254,12870.81042
"Dallas, TX",2022-09-20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,86.19173826056254,22470.42556
"Dallas, TX",2022-09-21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,86.00345533717781,21957.30889
"Dallas, TX",2022-09-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,86.19173826056254,23990.92736
"Dallas, TX",2022-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84.68547487348475,19011.11264
"Dallas, TX",2022-09-26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,78.84870424855829,7168.225278
"Dallas, TX",2022-09-27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.51819701070966,30660.81
"Dallas, TX",2022-09-28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,78.66042132517357,25015.46403
"Dallas, TX",2022-09-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,73.76506531717075,23902.57542
"Dallas, TX",2022-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,71.12910438978462,25377.94528
"Dallas, TX",2022-10-03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72.01746589040486,9927.946111
"Dallas, TX",2022-10-04,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,73.17661437269454,17270.68611
"Dallas, TX",2022-10-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,73.17661437269454,17780.56903
"Dallas, TX",2022-10-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,77.6200168881383,18406.17333
"Dallas, TX",2022-10-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.19959112928314,16573.60458
"Dallas, TX",2022-10-10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,77.04044264699347,10139.70028
"Dallas, TX",2022-10-11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,77.81320830185325,18486.5675
"Dallas, TX",2022-10-12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,83.60895071330162,17318.99312
"Dallas, TX",2022-10-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,72.01746589040486,20592.04389
"Dallas, TX",2022-10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,72.01746589040486,17438.20319
"Dallas, TX",2022-10-17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.44895782409671,11664.88542
"Dallas, TX",2022-10-18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55.596195724634455,20232.42681
"Dallas, TX",2022-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52.50513310519532,18107.24681
"Dallas, TX",2022-10-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66.22172347895649,20100.32986
"Dallas, TX",2022-10-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.82427447668992,18051.89264
"Dallas, TX",2022-10-24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72.01746589040486,9646.982222
"Dallas, TX",2022-10-25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,62.35789520465757,20414.34167
"Dallas, TX",2022-10-26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.425981067508104,18434.35792
"Dallas, TX",2022-10-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,62.74427803208746,20292.47264
"Dallas, TX",2022-10-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.26683258521843,18902.60792
"Dallas, TX",2022-10-31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63.90342651437714,10593.40722
"Dallas, TX",2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,62.51548623853211,18987.87292
"Dallas, TX",2022-11-02,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63.24077064220184,16641.75292
"Dallas, TX",2022-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70.13097247706422,18866.70514
"Dallas, TX",2022-11-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66.68587155963303,16570.07236
"Dallas, TX",2022-11-07,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,69.22436697247706,10186.06639
"Dallas, TX",2022-11-08,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72.12550458715596,20213.73264
"Dallas, TX",2022-11-09,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,72.85078899082568,16813.06313
"Dallas, TX",2022-11-10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,68.68040366972478,18690.11153
"Dallas, TX",2022-11-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.735082568807336,17731.05639
"Dallas, TX",2022-11-14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40.57563302752294,9970.4225
"Dallas, TX",2022-11-15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.12506422018349,21757.44236
"Dallas, TX",2022-11-16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,41.844880733944954,19222.70847
"Dallas, TX",2022-11-17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,43.11412844036697,25053.69514
"Dallas, TX",2022-11-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.3943119266055,24033.37903
"Dallas, TX",2022-11-21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,44.927339449541286,18679.28375
"Dallas, TX",2022-11-22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,48.00979816513761,18120.42514
"Dallas, TX",2022-11-23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,50.54829357798165,16007.26569
"Dallas, TX",2022-11-24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,53.99339449541284,-1.0
"Dallas, TX",2022-11-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,54.71867889908257,12025.38472
"Dallas, TX",2022-11-28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50.72961467889908,13787.96472
"Dallas, TX",2022-11-29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65.23530275229356,19947.85625
"Dallas, TX",2022-11-30,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40.3943119266055,13856.19819
"Dallas, TX",2022-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45.01863514636623,19339.32194
"Dallas, TX",2022-12-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,57.39157816972942,17025.095
"Dallas, TX",2022-12-05,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,65.70176378243603,9023.040278
"Dallas, TX",2022-12-06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,67.73314248776433,15954.00708
"Dallas, TX",2022-12-07,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,61.82367716317295,15142.21611
"Dallas, TX",2022-12-08,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65.33242219964909,15809.97764
"Dallas, TX",2022-12-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63.48571428571428,16408.16958
"Dallas, TX",2022-12-12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,57.39157816972942,11005.3175
"Dallas, TX",2022-12-13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,63.116372702927315,20493.64625
"Dallas, TX",2022-12-14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52.03612521931849,17451.32986
"Dallas, TX",2022-12-15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45.203305937759716,19200.65833
"Dallas, TX",2022-12-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.95587773570966,18571.48514
"Dallas, TX",2022-12-19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,46.49600147751408,14122.01556
"Dallas, TX",2022-12-20,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,45.75731831194015,28311.82167
"Dallas, TX",2022-12-21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,40.95587773570966,19289.00792
"Dallas, TX",2022-12-22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25.62820205005079,23477.29736
"Dallas, TX",2022-12-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.579333271770242,24530.78972
"Dallas, TX",2022-12-26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40.401865361529225,-1.302083333
"Dallas, TX",2022-12-27,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,34.307729245544365,13113.71986
"Dallas, TX",2022-12-28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54.43684550743374,16354.09847
"Dallas, TX",2022-12-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,65.70176378243603,23585.37347
"Dallas, TX",2022-12-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55.54487025579462,26203.69194
"Orlando, FL",2021-01-04,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.7084200246274,1423.9375
"Orlando, FL",2021-01-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.64697889686212,2464.169931
"Orlando, FL",2021-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.63585410385971,4228.061389
